price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
150.0,2.0,151.0,1.51,2.0,52.0,0,0,1,0,0,1,0,0
650.0,5.0,0.0,0.0,3.0,365.0,0,1,0,0,0,1,0,0
90.0,3.0,218.0,2.26,4.0,324.0,0,1,0,0,0,1,0,0
120.0,2.0,75.0,0.76,2.0,237.0,0,1,0,0,0,1,0,0
80.0,1.0,42.0,1.21,2.0,365.0,0,0,0,1,0,0,1,0
100.0,90.0,0.0,0.0,1.0,365.0,0,1,0,0,0,1,0,0
175.0,2.0,370.0,3.74,1.0,204.0,0,1,0,0,0,1,0,0
120.0,5.0,104.0,1.04,1.0,272.0,0,1,0,0,0,1,0,0
140.0,7.0,13.0,0.13,1.0,0.0,0,1,0,0,0,1,0,0
200.0,5.0,4.0,0.07,1.0,9.0,0,1,0,0,0,1,0,0
165.0,4.0,11.0,0.11,3.0,365.0,0,1,0,0,0,0,1,0
125.0,4.0,1.0,0.01,3.0,181.0,0,0,1,0,0,1,0,0
130.0,30.0,19.0,0.19,1.0,189.0,0,0,1,0,0,1,0,0
65.0,7.0,131.0,1.31,2.0,0.0,0,0,1,0,0,0,0,1
123.0,30.0,15.0,0.15,1.0,189.0,0,1,0,0,0,1,0,0
67.0,2.0,136.0,1.37,1.0,296.0,0,0,1,0,0,0,1,0
50.0,1.0,43.0,0.45,1.0,88.0,0,0,0,1,0,0,1,0
130.0,7.0,98.0,0.99,1.0,35.0,0,1,0,0,0,1,0,0
100.0,3.0,31.0,0.31,1.0,0.0,0,1,0,0,0,0,1,0
212.0,21.0,45.0,0.46,1.0,35.0,0,0,1,0,0,1,0,0
190.0,3.0,124.0,1.76,1.0,359.0,0,1,0,0,0,1,0,0
599.0,3.0,9.0,0.09,28.0,60.0,0,1,0,0,0,0,1,0
249.0,5.0,166.0,1.68,2.0,365.0,0,0,1,0,0,1,0,0
70.0,27.0,13.0,0.13,1.0,335.0,0,0,0,1,0,0,1,0
100.0,30.0,15.0,0.16,5.0,282.0,0,1,0,0,0,1,0,0
60.0,3.0,380.0,3.83,2.0,247.0,0,0,1,0,0,0,1,0
135.0,2.0,86.0,0.87,1.0,102.0,0,1,0,0,0,1,0,0
175.0,3.0,248.0,2.53,3.0,274.0,0,1,0,0,0,1,0,0
120.0,5.0,49.0,0.56,1.0,201.0,0,0,1,0,0,1,0,0
169.0,18.0,54.0,0.57,1.0,98.0,0,0,1,0,0,1,0,0
165.0,7.0,3.0,0.03,1.0,157.0,0,1,0,0,0,1,0,0
90.0,1.0,1.0,0.02,1.0,0.0,0,0,1,0,0,0,1,0
225.0,2.0,56.0,0.57,1.0,312.0,0,0,1,0,0,1,0,0
95.0,2.0,163.0,1.66,2.0,331.0,0,1,0,0,0,0,1,0
55.0,2.0,247.0,2.51,2.0,275.0,0,1,0,0,0,0,1,0
85.0,10.0,116.0,1.17,1.0,174.0,0,0,1,0,0,0,1,0
199.0,14.0,27.0,0.28,2.0,223.0,0,1,0,0,0,1,0,0
211.0,1.0,52.0,0.6,3.0,361.0,0,0,1,0,0,1,0,0
145.0,6.0,39.0,0.4,1.0,0.0,0,0,1,0,0,1,0,0
65.0,14.0,35.0,0.35,1.0,283.0,0,0,1,0,0,0,1,0
99.0,1.0,320.0,3.23,1.0,220.0,0,0,1,0,0,1,0,0
110.0,4.0,30.0,0.32,1.0,363.0,0,0,0,1,0,1,0,0
80.0,3.0,225.0,2.27,4.0,315.0,0,1,0,0,0,1,0,0
150.0,30.0,95.0,0.96,1.0,281.0,0,1,0,0,0,1,0,0
110.0,4.0,70.0,0.75,1.0,283.0,0,1,0,0,0,1,0,0
290.0,2.0,35.0,0.36,1.0,20.0,0,0,1,0,0,0,1,0
87.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
190.0,4.0,50.0,0.51,1.0,331.0,0,1,0,0,0,1,0,0
200.0,2.0,29.0,0.31,1.0,36.0,0,1,0,0,0,1,0,0
165.0,2.0,23.0,0.23,2.0,7.0,0,1,0,0,0,1,0,0
110.0,2.0,142.0,1.44,2.0,301.0,0,0,1,0,0,1,0,0
395.0,2.0,70.0,0.73,1.0,170.0,0,0,1,0,0,1,0,0
99.0,2.0,38.0,0.54,2.0,307.0,0,1,0,0,0,0,1,0
39.0,1.0,82.0,0.94,2.0,365.0,0,1,0,0,0,0,1,0
189.0,2.0,403.0,4.1,3.0,201.0,0,0,1,0,0,1,0,0
85.0,1.0,3.0,0.03,1.0,0.0,0,0,1,0,0,0,1,0
260.0,30.0,3.0,0.03,1.0,316.0,0,1,0,0,0,1,0,0
122.0,1.0,116.0,1.18,5.0,271.0,0,0,1,0,0,1,0,0
165.0,2.0,175.0,1.79,1.0,139.0,0,1,0,0,0,1,0,0
97.0,3.0,28.0,1.21,3.0,209.0,0,0,0,1,0,1,0,0
170.0,4.0,24.0,0.25,1.0,0.0,0,0,1,0,0,1,0,0
125.0,2.0,15.0,0.15,1.0,0.0,0,1,0,0,0,1,0,0
130.0,4.0,105.0,1.07,1.0,193.0,0,0,1,0,0,0,1,0
225.0,10.0,22.0,0.38,1.0,52.0,0,1,0,0,0,1,0,0
50.0,2.0,263.0,2.69,2.0,136.0,0,1,0,0,0,0,1,0
170.0,3.0,86.0,0.91,2.0,286.0,0,1,0,0,0,1,0,0
132.0,4.0,10.0,0.1,1.0,0.0,0,0,1,0,0,1,0,0
250.0,7.0,18.0,0.21,1.0,18.0,0,1,0,0,0,1,0,0
141.0,5.0,8.0,0.21,1.0,9.0,0,1,0,0,0,1,0,0
64.0,20.0,70.0,0.73,1.0,3.0,0,1,0,0,0,1,0,0
249.0,3.0,150.0,1.55,1.0,277.0,0,1,0,0,0,1,0,0
79.0,2.0,115.0,1.18,1.0,0.0,0,1,0,0,0,0,1,0
185.0,2.0,69.0,0.71,1.0,233.0,0,0,1,0,0,1,0,0
120.0,3.0,232.0,2.41,1.0,221.0,0,1,0,0,0,1,0,0
495.0,1.0,35.0,0.41,1.0,355.0,0,1,0,0,0,1,0,0
375.0,3.0,18.0,0.21,1.0,0.0,0,0,1,0,0,1,0,0
175.0,3.0,68.0,0.69,1.0,277.0,0,0,1,0,0,1,0,0
150.0,4.0,22.0,0.23,1.0,0.0,0,0,1,0,0,1,0,0
259.0,8.0,17.0,0.17,1.0,343.0,0,0,1,0,0,1,0,0
96.0,1.0,34.0,0.58,1.0,0.0,0,0,1,0,0,0,1,0
145.0,7.0,8.0,0.08,1.0,0.0,0,1,0,0,0,1,0,0
200.0,4.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
95.0,5.0,2.0,0.08,1.0,0.0,0,0,1,0,0,1,0,0
250.0,4.0,52.0,0.72,1.0,188.0,0,1,0,0,0,1,0,0
295.0,2.0,74.0,0.76,2.0,264.0,0,0,1,0,0,1,0,0
175.0,3.0,18.0,0.19,1.0,0.0,0,0,1,0,0,1,0,0
451.0,2.0,72.0,0.86,1.0,331.0,0,1,0,0,0,1,0,0
165.0,2.0,191.0,2.18,1.0,236.0,0,0,1,0,0,1,0,0
250.0,4.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
77.0,1.0,197.0,2.49,1.0,309.0,1,0,0,0,0,1,0,0
250.0,4.0,19.0,0.2,1.0,0.0,0,0,1,0,0,1,0,0
129.0,1.0,414.0,4.34,1.0,245.0,0,0,0,1,0,1,0,0
98.0,2.0,8.0,0.09,4.0,0.0,0,1,0,0,0,0,1,0
150.0,2.0,0.0,0.0,1.0,8.0,0,1,0,0,0,1,0,0
95.0,7.0,25.0,0.3,1.0,359.0,0,0,1,0,0,0,1,0
55.0,3.0,119.0,1.22,5.0,333.0,0,0,1,0,0,0,1,0
300.0,2.0,203.0,2.14,3.0,258.0,0,0,1,0,0,1,0,0
42.0,40.0,53.0,0.55,3.0,236.0,0,0,0,1,0,0,1,0
125.0,2.0,104.0,1.09,1.0,22.0,0,1,0,0,0,1,0,0
175.0,3.0,175.0,1.8,1.0,236.0,0,0,1,0,0,0,1,0
75.0,3.0,38.0,0.42,3.0,365.0,0,0,1,0,0,0,1,0
255.0,45.0,39.0,0.5,1.0,89.0,0,1,0,0,0,1,0,0
72.0,31.0,88.0,0.91,1.0,164.0,0,1,0,0,0,1,0,0
165.0,1.0,27.0,0.28,4.0,311.0,0,1,0,0,0,0,1,0
165.0,5.0,117.0,1.28,1.0,23.0,0,1,0,0,0,1,0,0
75.0,3.0,43.0,0.44,2.0,365.0,0,1,0,0,0,0,1,0
130.0,5.0,4.0,0.05,1.0,0.0,0,1,0,0,0,1,0,0
139.0,2.0,385.0,4.0,1.0,222.0,0,1,0,0,0,1,0,0
88.0,1.0,64.0,0.68,3.0,238.0,0,1,0,0,0,0,1,0
80.0,1.0,39.0,0.41,3.0,218.0,0,1,0,0,0,0,1,0
150.0,2.0,37.0,1.79,1.0,0.0,0,0,1,0,0,0,1,0
200.0,3.0,10.0,0.12,1.0,0.0,0,0,1,0,0,1,0,0
200.0,2.0,103.0,1.08,1.0,235.0,0,0,1,0,0,1,0,0
42.0,40.0,41.0,0.43,3.0,246.0,0,0,0,1,0,0,1,0
90.0,6.0,3.0,0.03,1.0,0.0,0,1,0,0,0,0,1,0
295.0,3.0,227.0,2.33,1.0,247.0,0,0,1,0,0,1,0,0
450.0,5.0,37.0,0.79,1.0,15.0,0,1,0,0,0,1,0,0
130.0,2.0,29.0,0.35,1.0,119.0,0,1,0,0,0,1,0,0
89.0,3.0,205.0,2.31,3.0,0.0,0,1,0,0,0,0,1,0
198.0,5.0,42.0,0.44,2.0,234.0,0,0,1,0,0,1,0,0
99.0,2.0,280.0,2.92,3.0,257.0,0,0,1,0,0,1,0,0
46.0,4.0,86.0,0.89,3.0,350.0,0,1,0,0,0,0,1,0
140.0,2.0,54.0,0.56,1.0,221.0,0,0,1,0,0,0,1,0
500.0,7.0,7.0,0.07,1.0,0.0,0,1,0,0,0,1,0,0
75.0,5.0,57.0,0.59,2.0,201.0,0,0,1,0,0,0,1,0
33.0,44.0,31.0,0.32,3.0,161.0,0,0,0,1,0,0,1,0
250.0,31.0,188.0,1.94,1.0,259.0,0,0,1,0,0,1,0,0
60.0,3.0,480.0,6.7,1.0,0.0,0,1,0,0,0,0,1,0
75.0,2.0,34.0,0.35,1.0,222.0,0,0,1,0,0,0,1,0
350.0,5.0,6.0,0.06,1.0,0.0,0,1,0,0,0,1,0,0
205.0,9.0,3.0,0.04,2.0,76.0,0,0,1,0,0,1,0,0
219.0,5.0,2.0,0.03,1.0,0.0,0,1,0,0,0,1,0,0
60.0,1.0,20.0,0.21,6.0,258.0,0,1,0,0,0,0,1,0
185.0,2.0,129.0,1.33,1.0,14.0,0,0,1,0,0,1,0,0
190.0,3.0,147.0,1.6,1.0,27.0,0,0,1,0,0,1,0,0
105.0,28.0,101.0,1.06,1.0,167.0,0,1,0,0,0,1,0,0
250.0,2.0,11.0,0.12,2.0,68.0,0,0,1,0,0,1,0,0
175.0,65.0,11.0,0.12,1.0,358.0,0,0,1,0,0,1,0,0
65.0,2.0,41.0,0.43,2.0,59.0,0,0,1,0,0,0,1,0
75.0,2.0,87.0,1.09,1.0,0.0,0,1,0,0,0,1,0,0
37.0,4.0,117.0,1.21,1.0,232.0,1,0,0,0,0,0,1,0
85.0,2.0,86.0,0.89,2.0,15.0,0,1,0,0,0,1,0,0
106.0,7.0,0.0,0.0,2.0,0.0,0,1,0,0,0,1,0,0
79.0,2.0,15.0,0.16,1.0,0.0,0,0,1,0,0,1,0,0
85.0,2.0,35.0,0.55,2.0,161.0,0,1,0,0,0,0,1,0
170.0,2.0,17.0,0.18,2.0,88.0,0,0,1,0,0,0,1,0
115.0,3.0,3.0,0.04,2.0,337.0,0,0,1,0,0,0,1,0
89.0,5.0,43.0,0.47,2.0,247.0,0,0,1,0,0,0,1,0
49.0,3.0,168.0,4.6,1.0,248.0,0,0,1,0,0,0,0,1
91.0,3.0,241.0,2.49,1.0,287.0,0,1,0,0,0,0,1,0
400.0,2.0,105.0,1.13,1.0,304.0,0,0,1,0,0,1,0,0
150.0,2.0,11.0,0.46,1.0,0.0,0,1,0,0,0,1,0,0
2000.0,30.0,30.0,0.33,11.0,0.0,0,0,1,0,0,1,0,0
97.0,3.0,31.0,0.32,1.0,193.0,0,1,0,0,0,1,0,0
100.0,4.0,49.0,0.51,2.0,43.0,0,0,1,0,0,0,1,0
179.0,4.0,23.0,0.24,1.0,25.0,0,1,0,0,0,1,0,0
500.0,2.0,20.0,0.21,2.0,127.0,0,1,0,0,0,1,0,0
429.0,10.0,18.0,0.9,1.0,0.0,0,0,1,0,0,1,0,0
189.0,6.0,90.0,0.95,1.0,303.0,0,0,1,0,0,1,0,0
120.0,2.0,99.0,1.04,1.0,345.0,0,0,1,0,0,0,1,0
300.0,1.0,6.0,0.06,3.0,115.0,0,0,1,0,0,1,0,0
107.0,30.0,21.0,0.22,8.0,200.0,0,0,0,1,0,1,0,0
95.0,30.0,24.0,0.26,8.0,271.0,0,0,0,1,0,1,0,0
199.0,2.0,111.0,1.17,1.0,12.0,0,0,1,0,0,1,0,0
120.0,2.0,86.0,0.91,1.0,268.0,0,0,1,0,0,1,0,0
199.0,15.0,66.0,0.69,2.0,89.0,0,0,1,0,0,1,0,0
125.0,2.0,271.0,2.84,2.0,347.0,1,0,0,0,0,1,0,0
70.0,2.0,227.0,2.4,1.0,37.0,0,1,0,0,0,0,1,0
75.0,4.0,80.0,1.55,1.0,0.0,0,1,0,0,0,0,1,0
100.0,30.0,5.0,0.07,1.0,359.0,0,0,1,0,0,0,1,0
99.0,2.0,187.0,1.97,2.0,287.0,0,1,0,0,0,1,0,0
250.0,1.0,2.0,0.02,1.0,0.0,0,0,1,0,0,1,0,0
350.0,6.0,1.0,0.02,1.0,233.0,0,1,0,0,0,1,0,0
170.0,3.0,67.0,0.7,1.0,129.0,0,1,0,0,0,1,0,0
165.0,1.0,63.0,0.68,1.0,0.0,0,0,1,0,0,1,0,0
99.0,1.0,89.0,1.0,1.0,353.0,0,0,1,0,0,0,1,0
255.0,4.0,1.0,0.02,1.0,365.0,0,0,1,0,0,0,1,0
169.0,3.0,177.0,1.86,1.0,297.0,0,1,0,0,0,1,0,0
99.0,4.0,90.0,0.94,1.0,56.0,0,1,0,0,0,1,0,0
169.0,7.0,39.0,0.41,1.0,44.0,0,0,1,0,0,1,0,0
160.0,3.0,42.0,0.44,1.0,355.0,0,1,0,0,0,1,0,0
215.0,3.0,33.0,0.35,1.0,156.0,0,1,0,0,0,1,0,0
130.0,3.0,179.0,2.02,1.0,273.0,0,1,0,0,0,1,0,0
110.0,3.0,81.0,0.85,2.0,274.0,0,0,1,0,0,0,1,0
150.0,28.0,43.0,0.45,2.0,258.0,0,0,1,0,0,0,1,0
65.0,30.0,52.0,0.54,1.0,276.0,0,1,0,0,0,0,1,0
75.0,2.0,160.0,1.68,1.0,65.0,0,0,0,1,0,0,1,0
149.0,6.0,23.0,0.27,2.0,0.0,0,0,1,0,0,1,0,0
89.0,6.0,35.0,0.37,1.0,180.0,0,0,1,0,0,0,1,0
50.0,1.0,225.0,2.35,1.0,343.0,0,0,1,0,0,0,1,0
43.0,1.0,401.0,6.62,2.0,43.0,0,1,0,0,0,0,1,0
42.0,1.0,72.0,0.84,2.0,96.0,0,1,0,0,0,0,1,0
85.0,1.0,46.0,0.97,1.0,59.0,0,1,0,0,0,0,1,0
139.0,3.0,83.0,1.19,1.0,255.0,0,1,0,0,0,1,0,0
105.0,1.0,211.0,2.21,2.0,252.0,0,1,0,0,0,0,1,0
265.0,5.0,15.0,0.16,1.0,0.0,0,1,0,0,0,1,0,0
149.0,1.0,122.0,1.29,1.0,20.0,0,0,1,0,0,1,0,0
68.0,2.0,295.0,3.9,2.0,188.0,0,0,1,0,0,0,1,0
99.0,3.0,207.0,2.18,1.0,304.0,0,1,0,0,0,1,0,0
75.0,3.0,50.0,0.65,2.0,38.0,0,0,1,0,0,0,1,0
100.0,2.0,273.0,2.85,1.0,254.0,0,1,0,0,0,0,1,0
90.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,1
160.0,30.0,25.0,0.26,1.0,46.0,0,0,1,0,0,1,0,0
190.0,4.0,105.0,1.62,1.0,328.0,0,1,0,0,0,1,0,0
67.0,4.0,72.0,0.76,3.0,0.0,0,1,0,0,0,0,1,0
190.0,1.0,8.0,0.08,1.0,0.0,0,0,1,0,0,1,0,0
248.0,2.0,58.0,0.61,6.0,199.0,0,1,0,0,0,1,0,0
100.0,6.0,8.0,0.09,1.0,249.0,0,1,0,0,0,0,1,0
95.0,3.0,172.0,1.84,2.0,64.0,0,0,1,0,0,0,1,0
150.0,1.0,330.0,7.14,1.0,111.0,0,0,1,0,0,0,1,0
145.0,3.0,123.0,1.29,1.0,287.0,0,1,0,0,0,1,0,0
41.0,2.0,55.0,0.59,1.0,286.0,0,1,0,0,0,0,1,0
120.0,4.0,87.0,0.99,1.0,263.0,0,1,0,0,0,1,0,0
50.0,3.0,258.0,2.7,2.0,276.0,1,0,0,0,0,0,1,0
157.0,2.0,4.0,0.18,1.0,0.0,0,1,0,0,0,1,0,0
195.0,14.0,31.0,0.33,1.0,263.0,0,1,0,0,0,1,0,0
70.0,4.0,128.0,1.34,2.0,90.0,0,1,0,0,0,1,0,0
185.0,3.0,14.0,0.15,1.0,0.0,0,1,0,0,0,1,0,0
145.0,3.0,30.0,0.32,3.0,11.0,0,1,0,0,0,1,0,0
50.0,28.0,258.0,2.9,1.0,287.0,0,0,0,1,0,0,1,0
185.0,3.0,228.0,2.39,3.0,1.0,0,1,0,0,0,1,0,0
250.0,1.0,60.0,0.65,1.0,0.0,0,0,1,0,0,1,0,0
80.0,90.0,9.0,0.2,1.0,338.0,0,0,1,0,0,0,1,0
230.0,2.0,179.0,1.88,1.0,44.0,0,0,1,0,0,1,0,0
100.0,7.0,9.0,0.1,1.0,0.0,0,1,0,0,0,1,0,0
40.0,1.0,1.0,0.37,1.0,5.0,0,1,0,0,0,0,1,0
200.0,30.0,25.0,0.49,1.0,0.0,0,0,1,0,0,0,1,0
80.0,2.0,2.0,0.05,1.0,158.0,0,0,0,0,1,0,1,0
79.0,3.0,152.0,1.6,3.0,192.0,0,1,0,0,0,0,1,0
95.0,30.0,24.0,0.25,8.0,358.0,0,0,0,1,0,1,0,0
300.0,2.0,45.0,0.47,3.0,31.0,0,0,1,0,0,1,0,0
100.0,30.0,7.0,0.08,1.0,241.0,0,1,0,0,0,1,0,0
80.0,7.0,19.0,0.35,1.0,285.0,0,0,1,0,0,0,1,0
110.0,1.0,24.0,0.26,1.0,183.0,0,1,0,0,0,1,0,0
172.0,4.0,8.0,0.09,2.0,189.0,0,1,0,0,0,1,0,0
199.0,1.0,29.0,0.31,2.0,162.0,0,0,1,0,0,1,0,0
199.0,1.0,14.0,0.15,2.0,158.0,0,0,1,0,0,1,0,0
100.0,1.0,33.0,0.38,1.0,84.0,0,0,1,0,0,0,1,0
55.0,4.0,99.0,1.04,1.0,260.0,0,0,1,0,0,0,1,0
75.0,3.0,59.0,0.62,3.0,0.0,0,1,0,0,0,0,1,0
146.0,3.0,142.0,1.5,1.0,166.0,0,0,1,0,0,1,0,0
250.0,2.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0
116.0,29.0,22.0,0.23,1.0,335.0,0,1,0,0,0,1,0,0
150.0,3.0,82.0,0.87,2.0,90.0,0,0,1,0,0,0,1,0
120.0,2.0,23.0,0.24,6.0,342.0,0,1,0,0,0,0,1,0
199.0,4.0,32.0,0.34,1.0,28.0,0,0,1,0,0,1,0,0
150.0,5.0,24.0,0.25,1.0,363.0,0,1,0,0,0,1,0,0
69.0,1.0,59.0,0.63,2.0,86.0,0,0,1,0,0,0,1,0
300.0,55.0,6.0,0.08,2.0,83.0,0,0,1,0,0,0,1,0
230.0,4.0,18.0,0.21,1.0,0.0,0,1,0,0,0,1,0,0
125.0,4.0,3.0,0.03,1.0,0.0,0,0,1,0,0,1,0,0
79.0,3.0,115.0,1.21,3.0,264.0,0,1,0,0,0,0,1,0
130.0,3.0,154.0,1.63,2.0,305.0,0,1,0,0,0,0,1,0
239.0,1.0,164.0,1.73,11.0,356.0,0,1,0,0,0,0,1,0
75.0,6.0,76.0,0.8,1.0,278.0,0,0,0,0,1,1,0,0
220.0,3.0,116.0,1.23,2.0,135.0,0,1,0,0,0,1,0,0
80.0,3.0,234.0,2.47,4.0,308.0,0,1,0,0,0,1,0,0
288.0,2.0,120.0,1.27,1.0,229.0,0,0,1,0,0,1,0,0
135.0,4.0,82.0,0.87,1.0,273.0,0,1,0,0,0,1,0,0
225.0,3.0,13.0,0.15,1.0,83.0,0,0,1,0,0,1,0,0
110.0,30.0,59.0,0.64,1.0,281.0,0,0,1,0,0,0,1,0
100.0,7.0,63.0,1.87,1.0,321.0,0,1,0,0,0,1,0,0
130.0,2.0,52.0,0.55,1.0,303.0,0,0,1,0,0,0,1,0
89.0,1.0,278.0,2.95,3.0,192.0,0,0,1,0,0,0,1,0
200.0,5.0,1.0,0.01,1.0,0.0,0,1,0,0,0,1,0,0
80.0,2.0,35.0,0.4,1.0,36.0,0,1,0,0,0,1,0,0
50.0,5.0,235.0,2.49,2.0,271.0,1,0,0,0,0,0,1,0
135.0,28.0,115.0,1.21,2.0,341.0,0,0,1,0,0,1,0,0
90.0,1.0,109.0,1.15,1.0,333.0,0,0,1,0,0,0,1,0
270.0,5.0,1.0,0.01,1.0,210.0,0,0,1,0,0,0,1,0
110.0,3.0,305.0,3.24,1.0,231.0,0,1,0,0,0,1,0,0
145.0,1.0,102.0,1.52,1.0,308.0,0,0,1,0,0,1,0,0
179.0,30.0,83.0,0.88,1.0,292.0,0,0,1,0,0,1,0,0
55.0,1.0,19.0,0.25,1.0,311.0,0,0,0,1,0,0,1,0
110.0,2.0,61.0,0.65,1.0,264.0,0,0,1,0,0,0,1,0
325.0,5.0,89.0,0.94,1.0,153.0,0,0,1,0,0,1,0,0
75.0,30.0,65.0,0.74,3.0,219.0,0,0,0,1,0,0,1,0
300.0,1.0,40.0,0.44,1.0,0.0,0,1,0,0,0,1,0,0
130.0,30.0,80.0,0.86,2.0,332.0,0,0,1,0,0,0,1,0
190.0,30.0,136.0,1.45,1.0,120.0,0,0,1,0,0,1,0,0
200.0,3.0,100.0,1.06,1.0,191.0,0,0,1,0,0,1,0,0
180.0,2.0,125.0,1.36,3.0,248.0,0,1,0,0,0,1,0,0
350.0,5.0,40.0,0.5,1.0,67.0,0,1,0,0,0,1,0,0
160.0,4.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0
195.0,30.0,139.0,1.59,4.0,325.0,0,0,1,0,0,1,0,0
241.0,30.0,0.0,0.0,1.0,249.0,0,0,1,0,0,1,0,0
300.0,7.0,2.0,0.03,1.0,0.0,0,0,1,0,0,1,0,0
75.0,28.0,49.0,0.53,1.0,313.0,0,0,0,1,0,1,0,0
100.0,5.0,8.0,0.11,1.0,0.0,0,0,1,0,0,1,0,0
399.0,1.0,0.0,0.0,1.0,12.0,0,0,1,0,0,1,0,0
85.0,5.0,124.0,1.32,1.0,69.0,0,1,0,0,0,0,1,0
80.0,21.0,5.0,0.12,1.0,0.0,0,1,0,0,0,1,0,0
55.0,1.0,147.0,1.57,1.0,293.0,0,1,0,0,0,0,1,0
438.0,1.0,43.0,0.46,11.0,363.0,0,1,0,0,0,0,1,0
110.0,6.0,8.0,0.33,1.0,4.0,0,1,0,0,0,1,0,0
200.0,2.0,37.0,0.39,1.0,257.0,0,0,1,0,0,1,0,0
279.0,1.0,120.0,1.28,11.0,362.0,0,1,0,0,0,0,1,0
137.0,1.0,24.0,0.29,1.0,0.0,0,1,0,0,0,1,0,0
280.0,3.0,5.0,0.05,1.0,365.0,0,1,0,0,0,1,0,0
199.0,30.0,242.0,2.59,1.0,102.0,0,1,0,0,0,1,0,0
71.0,4.0,229.0,2.45,1.0,26.0,0,0,1,0,0,0,1,0
42.0,2.0,108.0,1.36,2.0,302.0,1,0,0,0,0,0,1,0
180.0,2.0,181.0,1.92,1.0,280.0,0,1,0,0,0,1,0,0
226.0,5.0,34.0,0.39,1.0,302.0,0,0,1,0,0,1,0,0
85.0,3.0,5.0,0.05,1.0,281.0,0,1,0,0,0,0,1,0
135.0,1.0,5.0,0.06,1.0,0.0,0,0,1,0,0,1,0,0
79.0,4.0,60.0,0.64,2.0,297.0,0,0,0,1,0,1,0,0
154.0,1.0,238.0,2.59,1.0,246.0,0,0,1,0,0,1,0,0
199.0,3.0,34.0,0.37,28.0,60.0,0,1,0,0,0,1,0,0
700.0,3.0,131.0,1.4,4.0,296.0,0,0,1,0,0,1,0,0
246.0,4.0,6.0,0.16,1.0,0.0,0,0,1,0,0,1,0,0
125.0,60.0,4.0,0.06,1.0,364.0,0,0,1,0,0,0,1,0
100.0,1.0,7.0,0.08,4.0,281.0,0,1,0,0,0,0,1,0
295.0,5.0,125.0,3.04,1.0,0.0,0,1,0,0,0,1,0,0
150.0,3.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
119.0,1.0,49.0,0.58,1.0,0.0,0,0,1,0,0,1,0,0
125.0,1.0,11.0,0.12,2.0,365.0,0,0,1,0,0,0,1,0
400.0,5.0,0.0,0.0,2.0,365.0,0,0,1,0,0,1,0,0
850.0,3.0,107.0,1.15,1.0,249.0,0,0,1,0,0,1,0,0
129.0,2.0,241.0,2.6,1.0,303.0,0,1,0,0,0,0,1,0
140.0,1.0,176.0,1.89,1.0,300.0,0,0,1,0,0,0,1,0
115.0,4.0,151.0,1.63,2.0,323.0,0,0,1,0,0,0,1,0
200.0,3.0,49.0,0.53,2.0,0.0,0,0,1,0,0,1,0,0
96.0,120.0,13.0,0.14,1.0,204.0,0,1,0,0,0,1,0,0
199.0,3.0,33.0,0.47,28.0,60.0,0,1,0,0,0,1,0,0
199.0,3.0,24.0,0.32,28.0,84.0,0,1,0,0,0,1,0,0
199.0,3.0,59.0,0.66,28.0,60.0,0,1,0,0,0,1,0,0
69.0,1.0,2.0,0.04,1.0,303.0,0,1,0,0,0,0,1,0
185.0,2.0,16.0,0.23,1.0,261.0,0,0,1,0,0,1,0,0
81.0,2.0,72.0,0.77,1.0,0.0,0,0,1,0,0,0,1,0
199.0,3.0,24.0,0.26,28.0,60.0,0,1,0,0,0,1,0,0
199.0,3.0,23.0,0.26,28.0,60.0,0,1,0,0,0,1,0,0
199.0,3.0,43.0,0.47,28.0,60.0,0,1,0,0,0,1,0,0
199.0,3.0,30.0,0.32,28.0,56.0,0,1,0,0,0,1,0,0
199.0,3.0,39.0,0.44,28.0,84.0,0,1,0,0,0,1,0,0
349.0,3.0,8.0,0.09,28.0,58.0,0,1,0,0,0,0,1,0
249.0,3.0,3.0,0.03,28.0,60.0,0,1,0,0,0,0,1,0
299.0,3.0,6.0,0.1,28.0,60.0,0,1,0,0,0,0,1,0
179.0,3.0,4.0,0.05,28.0,81.0,0,1,0,0,0,0,1,0
54.0,5.0,56.0,0.66,3.0,365.0,0,0,0,1,0,0,1,0
599.0,3.0,7.0,0.08,28.0,60.0,0,1,0,0,0,0,1,0
110.0,1.0,2.0,0.03,1.0,0.0,0,1,0,0,0,1,0,0
220.0,2.0,178.0,2.69,1.0,297.0,0,1,0,0,0,1,0,0
170.0,2.0,190.0,2.04,1.0,315.0,0,1,0,0,0,1,0,0
495.0,7.0,25.0,0.27,2.0,338.0,0,0,1,0,0,1,0,0
80.0,10.0,81.0,0.98,2.0,40.0,0,0,0,1,0,1,0,0
